node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AKT1	GNAQ	9606.ENSP00000451828	9606.ENSP00000286548	0	0	0	0	0.081	0	0	0.766	0.775
AKT1	KIT	9606.ENSP00000451828	9606.ENSP00000288135	0	0	0	0	0.079	0.074	0	0.804	0.818
AKT1	ARAF	9606.ENSP00000451828	9606.ENSP00000290277	0	0	0.144	0.589	0.076	0.175	0	0.232	0.432
AKT1	FGFR4	9606.ENSP00000451828	9606.ENSP00000292408	0	0	0	0.565	0.068	0.213	0	0.297	0.44
AKT1	FGF19	9606.ENSP00000451828	9606.ENSP00000294312	0	0	0	0	0	0	0	0.45	0.45
AKT1	REL	9606.ENSP00000451828	9606.ENSP00000295025	0	0	0	0	0.044	0.098	0	0.542	0.57
AKT1	RICTOR	9606.ENSP00000451828	9606.ENSP00000296782	0	0	0	0	0.044	0.894	0.4	0.883	0.992
AKT1	NPM1	9606.ENSP00000451828	9606.ENSP00000296930	0	0	0	0	0.042	0.292	0	0.724	0.796
AKT1	TSC1	9606.ENSP00000451828	9606.ENSP00000298552	0	0	0	0	0.049	0.477	0.9	0.736	0.985
AKT1	RUNX1	9606.ENSP00000451828	9606.ENSP00000300305	0	0	0	0	0.087	0	0	0.526	0.549
AKT1	KMT2D	9606.ENSP00000451828	9606.ENSP00000301067	0	0	0	0	0.059	0.294	0	0.368	0.544
AKT1	AXL	9606.ENSP00000451828	9606.ENSP00000301178	0	0	0	0.568	0	0	0	0.576	0.576
AKT1	MAP2K1	9606.ENSP00000451828	9606.ENSP00000302486	0	0	0.1	0.632	0.06	0.161	0	0.366	0.49
AKT1	AXIN2	9606.ENSP00000451828	9606.ENSP00000302625	0	0	0	0	0.051	0.127	0	0.51	0.558
AKT1	INSR	9606.ENSP00000451828	9606.ENSP00000303830	0	0	0	0.564	0.055	0.095	0	0.418	0.459
AKT1	IRS1	9606.ENSP00000451828	9606.ENSP00000304895	0	0	0	0	0.049	0.539	0	0.941	0.972
AKT1	IL7R	9606.ENSP00000451828	9606.ENSP00000306157	0	0	0	0	0.074	0	0	0.446	0.465
AKT1	RPTOR	9606.ENSP00000451828	9606.ENSP00000307272	0	0	0	0	0.085	0.3	0.9	0.954	0.996
AKT1	RPS6KB2	9606.ENSP00000451828	9606.ENSP00000308413	0	0	0.072	0.85	0.107	0.357	0.9	0.189	0.949
AKT1	TERT	9606.ENSP00000451828	9606.ENSP00000309572	0	0	0	0	0.05	0.612	0	0.758	0.903
AKT1	SUZ12	9606.ENSP00000451828	9606.ENSP00000316578	0	0	0	0	0.049	0	0	0.582	0.585
AKT1	MET	9606.ENSP00000451828	9606.ENSP00000317272	0	0	0	0.57	0	0.071	0	0.389	0.408
AKT1	TRAF7	9606.ENSP00000451828	9606.ENSP00000318944	0	0	0	0	0.121	0.113	0	0.46	0.542
AKT1	CD276	9606.ENSP00000451828	9606.ENSP00000320084	0	0	0	0	0.054	0	0	0.476	0.483
AKT1	EZH2	9606.ENSP00000451828	9606.ENSP00000320147	0	0	0	0	0.062	0.318	0	0.809	0.867
AKT1	ARID1A	9606.ENSP00000451828	9606.ENSP00000320485	0	0	0	0	0.074	0.056	0	0.57	0.591
AKT1	SOX2	9606.ENSP00000451828	9606.ENSP00000323588	0	0	0	0	0	0.516	0	0.668	0.833
AKT1	PPP2R1A	9606.ENSP00000451828	9606.ENSP00000324804	0	0	0	0	0.14	0.51	0.65	0.507	0.917
AKT1	GSK3B	9606.ENSP00000451828	9606.ENSP00000324806	0	0	0	0.579	0.138	0.929	0.9	0.428	0.996
AKT1	STK11	9606.ENSP00000451828	9606.ENSP00000324856	0	0	0.103	0.628	0.213	0.26	0	0.575	0.748
AKT1	PMAIP1	9606.ENSP00000451828	9606.ENSP00000326119	0	0	0	0	0	0	0	0.581	0.581
AKT1	DNMT3B	9606.ENSP00000451828	9606.ENSP00000328547	0	0	0	0	0	0.081	0	0.637	0.652
AKT1	IDH2	9606.ENSP00000451828	9606.ENSP00000331897	0	0	0	0	0.062	0	0	0.586	0.595
AKT1	PTCH1	9606.ENSP00000451828	9606.ENSP00000332353	0	0	0	0	0	0.047	0	0.56	0.563
AKT1	GRIN2A	9606.ENSP00000451828	9606.ENSP00000332549	0	0	0	0	0	0.077	0	0.646	0.659
AKT1	SMAD3	9606.ENSP00000451828	9606.ENSP00000332973	0	0	0	0	0.117	0.618	0	0.989	0.996
AKT1	FGF3	9606.ENSP00000451828	9606.ENSP00000334122	0	0	0	0	0.042	0	0	0.664	0.664
AKT1	PDCD1	9606.ENSP00000451828	9606.ENSP00000335062	0	0	0	0	0.045	0	0	0.585	0.587
AKT1	MEN1	9606.ENSP00000451828	9606.ENSP00000337088	0	0	0	0	0.154	0.078	0	0.624	0.681
AKT1	H3-5	9606.ENSP00000451828	9606.ENSP00000339835	0	0	0	0	0	0.095	0	0.778	0.79
AKT1	SMARCB1	9606.ENSP00000451828	9606.ENSP00000340883	0	0	0	0	0.083	0.295	0	0.447	0.611
AKT1	SMAD4	9606.ENSP00000451828	9606.ENSP00000341551	0	0	0	0	0.085	0.636	0	0.763	0.914
AKT1	ERBB4	9606.ENSP00000451828	9606.ENSP00000342235	0	0	0	0.564	0	0.091	0	0.56	0.583
AKT1	ATR	9606.ENSP00000451828	9606.ENSP00000343741	0	0	0	0	0.044	0.075	0	0.4	0.423
AKT1	SMARCA4	9606.ENSP00000451828	9606.ENSP00000343896	0	0	0	0	0.106	0.078	0	0.439	0.497
AKT1	PDPK1	9606.ENSP00000451828	9606.ENSP00000344220	0	0	0.082	0.744	0.095	0.918	0.9	0.926	0.999
AKT1	NF2	9606.ENSP00000451828	9606.ENSP00000344666	0	0	0	0	0.07	0.61	0	0.6	0.842
AKT1	GATA2	9606.ENSP00000451828	9606.ENSP00000345681	0	0	0	0	0.062	0.33	0	0.396	0.587
AKT1	CRKL	9606.ENSP00000451828	9606.ENSP00000346300	0	0	0	0	0.057	0.05	0	0.522	0.535
AKT1	RET	9606.ENSP00000451828	9606.ENSP00000347942	0	0	0	0.58	0.056	0.074	0	0.384	0.415
AKT1	RAC1	9606.ENSP00000451828	9606.ENSP00000348461	0	0	0	0	0.114	0.342	0.5	0.591	0.865
AKT1	NF1	9606.ENSP00000451828	9606.ENSP00000351015	0	0	0	0	0.042	0.347	0	0.71	0.803
AKT1	CASP8	9606.ENSP00000451828	9606.ENSP00000351273	0	0	0	0	0.059	0.067	0	0.78	0.79
AKT1	TGFBR2	9606.ENSP00000451828	9606.ENSP00000351905	0	0	0	0.562	0.114	0	0	0.534	0.57
AKT1	H3C12	9606.ENSP00000451828	9606.ENSP00000352252	0	0	0	0	0.042	0.095	0	0.777	0.79
AKT1	DNMT1	9606.ENSP00000451828	9606.ENSP00000352516	0	0	0	0	0.105	0.31	0	0.735	0.822
AKT1	MTOR	9606.ENSP00000451828	9606.ENSP00000354558	0	0	0	0	0.06	0.925	0.9	0.954	0.999
AKT1	PARP1	9606.ENSP00000451828	9606.ENSP00000355759	0	0	0	0	0.049	0	0	0.824	0.825
AKT1	PRKN	9606.ENSP00000451828	9606.ENSP00000355865	0	0	0	0	0	0.106	0	0.493	0.528
AKT1	MDM4	9606.ENSP00000451828	9606.ENSP00000356150	0	0	0	0	0	0.05	0	0.46	0.465
AKT1	SDHC	9606.ENSP00000451828	9606.ENSP00000356953	0	0	0	0	0.042	0	0.113	0.588	0.619
AKT1	MCL1	9606.ENSP00000451828	9606.ENSP00000358022	0	0	0	0	0.099	0	0.4	0.775	0.867
AKT1	PRDM1	9606.ENSP00000451828	9606.ENSP00000358092	0	0.001	0	0	0.074	0.045	0	0.397	0.42
AKT1	NRAS	9606.ENSP00000451828	9606.ENSP00000358548	0	0	0	0	0.099	0.164	0	0.774	0.815
AKT1	SUFU	9606.ENSP00000451828	9606.ENSP00000358918	0	0	0	0	0.095	0.047	0	0.45	0.484
AKT1	GNAS	9606.ENSP00000451828	9606.ENSP00000360141	0	0	0	0	0.06	0.067	0	0.501	0.524
AKT1	XIAP	9606.ENSP00000451828	9606.ENSP00000360242	0	0	0	0	0.049	0.786	0	0.725	0.939
AKT1	JUN	9606.ENSP00000451828	9606.ENSP00000360266	0	0	0	0	0.049	0.085	0.9	0.915	0.991
AKT1	PTEN	9606.ENSP00000451828	9606.ENSP00000361021	0	0	0	0	0	0.648	0	0.967	0.988
AKT1	ABL1	9606.ENSP00000451828	9606.ENSP00000361423	0	0	0	0.577	0.102	0	0	0.369	0.409
AKT1	CCND3	9606.ENSP00000451828	9606.ENSP00000362082	0	0	0	0	0.099	0	0	0.745	0.761
AKT1	ATRX	9606.ENSP00000451828	9606.ENSP00000362441	0	0	0	0	0.049	0.305	0	0.411	0.577
AKT1	SRC	9606.ENSP00000451828	9606.ENSP00000362680	0	0	0.171	0.566	0.088	0.601	0.5	0.977	0.995
AKT1	KLF4	9606.ENSP00000451828	9606.ENSP00000363804	0	0	0	0	0.074	0.071	0	0.769	0.784
AKT1	AR	9606.ENSP00000451828	9606.ENSP00000363822	0	0	0	0	0.055	0.636	0	0.721	0.895
AKT1	NOTCH4	9606.ENSP00000451828	9606.ENSP00000364163	0	0	0	0	0	0.098	0.75	0.419	0.857
AKT1	SDHB	9606.ENSP00000451828	9606.ENSP00000364649	0	0	0	0	0.044	0	0.113	0.479	0.519
AKT1	SDHD	9606.ENSP00000451828	9606.ENSP00000364699	0	0	0	0	0.042	0	0.113	0.496	0.534
AKT1	ASXL1	9606.ENSP00000451828	9606.ENSP00000364839	0	0	0	0	0.062	0.539	0	0.292	0.667
AKT1	SYK	9606.ENSP00000451828	9606.ENSP00000364898	0	0	0	0.568	0.081	0	0	0.612	0.628
AKT1	IRS2	9606.ENSP00000451828	9606.ENSP00000365016	0	0	0	0	0	0.098	0	0.876	0.883
AKT1	BCL2L1	9606.ENSP00000451828	9606.ENSP00000365230	0	0	0	0	0.095	0.292	0.9	0.888	0.991
AKT1	GATA1	9606.ENSP00000451828	9606.ENSP00000365858	0	0	0	0	0.045	0.33	0	0.389	0.575
AKT1	PIK3CD	9606.ENSP00000451828	9606.ENSP00000366563	0	0	0	0	0.042	0.098	0.9	0.757	0.976
AKT1	KDM6A	9606.ENSP00000451828	9606.ENSP00000367203	0	0	0	0	0	0.106	0	0.388	0.429
AKT1	PAK5	9606.ENSP00000451828	9606.ENSP00000367686	0	0	0	0.631	0.056	0.071	0	0.402	0.429
AKT1	WT1	9606.ENSP00000451828	9606.ENSP00000368370	0	0	0	0	0	0.071	0	0.645	0.656
AKT1	GATA3	9606.ENSP00000451828	9606.ENSP00000368632	0	0	0	0	0	0.093	0	0.519	0.545
AKT1	BRCA2	9606.ENSP00000451828	9606.ENSP00000369497	0	0	0	0	0.057	0	0	0.598	0.605
AKT1	NKX3-1	9606.ENSP00000451828	9606.ENSP00000370253	0	0	0	0	0	0	0.9	0.433	0.94
AKT1	IRF4	9606.ENSP00000451828	9606.ENSP00000370343	0	0	0	0	0.059	0.094	0.4	0.451	0.681
AKT1	CD274	9606.ENSP00000451828	9606.ENSP00000370989	0	0	0	0	0	0	0	0.72	0.72
AKT1	JAK2	9606.ENSP00000451828	9606.ENSP00000371067	0	0	0	0.57	0.062	0	0	0.726	0.732
AKT1	CHEK2	9606.ENSP00000451828	9606.ENSP00000372023	0	0	0	0.634	0.067	0.076	0	0.524	0.554
AKT1	FANCA	9606.ENSP00000451828	9606.ENSP00000373952	0	0	0	0	0.049	0.303	0	0.532	0.662
AKT1	AKT2	9606.ENSP00000451828	9606.ENSP00000375892	0	0	0.05	0.981	0.131	0.787	0.9	0.569	0.991
AKT1	PRKAR1A	9606.ENSP00000451828	9606.ENSP00000376475	0	0.058	0	0	0.082	0.166	0	0.283	0.415
AKT1	IGF1	9606.ENSP00000451828	9606.ENSP00000376637	0	0	0	0	0	0.063	0	0.934	0.935
AKT1	BCL2L11	9606.ENSP00000451828	9606.ENSP00000376943	0	0	0	0	0.06	0.292	0	0.77	0.833
AKT1	KEAP1	9606.ENSP00000451828	9606.ENSP00000377245	0	0	0	0	0.164	0	0	0.684	0.724
AKT1	CARD11	9606.ENSP00000451828	9606.ENSP00000380150	0	0	0	0	0.044	0.328	0	0.597	0.718
AKT1	NFE2L2	9606.ENSP00000451828	9606.ENSP00000380252	0	0	0	0	0.049	0.317	0.4	0.825	0.923
AKT1	MYCL	9606.ENSP00000451828	9606.ENSP00000380494	0	0	0	0	0	0.045	0	0.419	0.422
AKT1	BCL2	9606.ENSP00000451828	9606.ENSP00000381185	0	0	0	0	0	0	0.9	0.934	0.993
AKT1	TMPRSS2	9606.ENSP00000451828	9606.ENSP00000381588	0	0	0	0	0	0.096	0	0.447	0.478
AKT1	MAP3K1	9606.ENSP00000451828	9606.ENSP00000382423	0	0	0	0.61	0.093	0.07	0	0.52	0.56
AKT1	BCL6	9606.ENSP00000451828	9606.ENSP00000384371	0	0	0	0	0	0.071	0	0.507	0.522
AKT1	CDKN1A	9606.ENSP00000451828	9606.ENSP00000384849	0	0	0	0	0	0.776	0.9	0.833	0.995
AKT1	XPO1	9606.ENSP00000451828	9606.ENSP00000384863	0	0	0	0	0.054	0.052	0	0.67	0.679
AKT1	SETD2	9606.ENSP00000451828	9606.ENSP00000386759	0	0	0	0	0.047	0.077	0	0.397	0.423
AKT1	IDH1	9606.ENSP00000451828	9606.ENSP00000390265	0	0	0	0	0.042	0	0	0.618	0.619
AKT1	CHEK1	9606.ENSP00000451828	9606.ENSP00000391090	0	0	0	0.57	0	0.2	0	0.285	0.404
AKT1	MITF	9606.ENSP00000451828	9606.ENSP00000391803	0	0	0	0	0	0.05	0	0.548	0.552
AKT1	IGF2	9606.ENSP00000451828	9606.ENSP00000391826	0	0	0	0	0	0	0	0.693	0.693
AKT1	FGFR1	9606.ENSP00000451828	9606.ENSP00000393312	0	0	0	0.57	0.05	0.316	0	0.365	0.552
AKT1	RHOA	9606.ENSP00000451828	9606.ENSP00000400175	0	0	0	0	0.105	0.11	0	0.889	0.904
AKT1	RAF1	9606.ENSP00000451828	9606.ENSP00000401888	0	0	0.145	0.583	0.075	0.816	0.9	0.557	0.992
AKT1	BBC3	9606.ENSP00000451828	9606.ENSP00000404503	0	0	0	0	0.067	0	0	0.474	0.488
AKT1	ESR1	9606.ENSP00000451828	9606.ENSP00000405330	0	0	0	0	0.055	0.314	0	0.877	0.913
AKT1	HRAS	9606.ENSP00000451828	9606.ENSP00000407586	0	0	0	0	0.103	0.11	0	0.88	0.896
AKT1	MAP2K4	9606.ENSP00000451828	9606.ENSP00000410402	0	0	0	0.593	0.103	0.542	0.9	0.257	0.965
AKT1	IL10	9606.ENSP00000451828	9606.ENSP00000412237	0	0	0	0	0	0.052	0	0.728	0.731
AKT1	CBFB	9606.ENSP00000451828	9606.ENSP00000415151	0	0	0	0	0.055	0	0.4	0.195	0.503
AKT1	BAP1	9606.ENSP00000451828	9606.ENSP00000417132	0	0	0	0	0.078	0.292	0	0.307	0.508
AKT1	CDKN2A	9606.ENSP00000451828	9606.ENSP00000418915	0	0	0	0	0.042	0.229	0	0.834	0.866
AKT1	BRCA1	9606.ENSP00000451828	9606.ENSP00000418960	0	0	0	0	0	0.735	0.9	0.786	0.993
AKT1	BRAF	9606.ENSP00000451828	9606.ENSP00000419060	0	0	0.131	0.586	0	0.631	0	0.376	0.783
AKT1	PIK3CG	9606.ENSP00000451828	9606.ENSP00000419260	0	0	0	0	0	0.098	0.9	0.947	0.994
AKT1	INPP4B	9606.ENSP00000451828	9606.ENSP00000422793	0	0	0	0	0	0	0	0.595	0.595
AKT1	PIK3R1	9606.ENSP00000451828	9606.ENSP00000428056	0	0	0	0	0.058	0.558	0.9	0.913	0.995
AKT1	NTRK1	9606.ENSP00000451828	9606.ENSP00000431418	0	0	0	0.562	0.045	0.166	0	0.549	0.609
AKT1	DICER1	9606.ENSP00000451828	9606.ENSP00000437256	0	0	0	0	0.054	0.045	0	0.593	0.6
AKT1	HNF1A	9606.ENSP00000451828	9606.ENSP00000438804	0	0	0	0	0	0	0	0.417	0.416
AKT1	TSHR	9606.ENSP00000451828	9606.ENSP00000441235	0	0	0	0	0	0	0	0.403	0.403
AKT1	TET2	9606.ENSP00000451828	9606.ENSP00000442788	0	0	0	0	0	0	0	0.412	0.412
AKT1	B2M	9606.ENSP00000451828	9606.ENSP00000497910	0	0	0	0	0	0	0	0.446	0.446
AKT1	RAD51	9606.ENSP00000451828	9606.ENSP00000493712	0	0	0	0	0	0.045	0	0.446	0.448
AKT1	SOCS1	9606.ENSP00000451828	9606.ENSP00000496577	0	0	0	0	0	0.091	0	0.541	0.565
AKT1	BTK	9606.ENSP00000451828	9606.ENSP00000483570	0	0	0.12	0.578	0.086	0	0	0.554	0.61
AKT1	YAP1	9606.ENSP00000451828	9606.ENSP00000478927	0	0	0	0	0.044	0.071	0	0.601	0.615
AKT1	IGF1R	9606.ENSP00000451828	9606.ENSP00000497069	0	0	0	0.559	0.062	0.294	0	0.47	0.619
AKT1	YES1	9606.ENSP00000451828	9606.ENSP00000462468	0	0	0.164	0.565	0.058	0.051	0.5	0.194	0.644
AKT1	FBXW7	9606.ENSP00000451828	9606.ENSP00000474725	0	0	0	0	0	0.152	0	0.629	0.672
AKT1	PTPN11	9606.ENSP00000451828	9606.ENSP00000489597	0	0	0	0	0.081	0.152	0	0.718	0.762
AKT1	CTLA4	9606.ENSP00000451828	9606.ENSP00000497102	0	0	0	0	0.086	0	0.5	0.621	0.811
AKT1	MYD88	9606.ENSP00000451828	9606.ENSP00000498321	0	0	0	0	0.054	0.095	0	0.81	0.823
AKT1	NOTCH1	9606.ENSP00000451828	9606.ENSP00000498587	0	0	0	0	0.139	0.505	0	0.757	0.887
AKT1	MYC	9606.ENSP00000451828	9606.ENSP00000478887	0	0	0	0	0	0.169	0	0.918	0.928
AKT1	AKT3	9606.ENSP00000451828	9606.ENSP00000500582	0	0	0.05	0.981	0	0.592	0.9	0.057	0.958
AKT1	CTNNB1	9606.ENSP00000451828	9606.ENSP00000495360	0	0	0	0	0.074	0.539	0.4	0.93	0.979
AKT1	PIK3CB	9606.ENSP00000451828	9606.ENSP00000501150	0	0	0	0	0.049	0.334	0.9	0.901	0.992
AKT2	MAPK1	9606.ENSP00000375892	9606.ENSP00000215832	0	0	0	0.592	0.083	0.11	0.9	0.24	0.929
AKT2	TSC2	9606.ENSP00000375892	9606.ENSP00000219476	0	0	0	0	0.108	0.072	0.9	0.676	0.969
AKT2	PIK3R2	9606.ENSP00000375892	9606.ENSP00000222254	0	0	0	0	0.074	0.093	0.9	0.615	0.963
AKT2	CCND1	9606.ENSP00000375892	9606.ENSP00000227507	0	0	0	0	0.081	0	0	0.705	0.717
AKT2	CDKN1B	9606.ENSP00000375892	9606.ENSP00000228872	0	0	0	0	0	0.047	0.9	0.577	0.956
AKT2	FOXA1	9606.ENSP00000375892	9606.ENSP00000250448	0	0	0	0	0	0.091	0	0.399	0.43
AKT2	KRAS	9606.ENSP00000375892	9606.ENSP00000256078	0	0	0	0	0.081	0.148	0	0.584	0.646
AKT2	VHL	9606.ENSP00000375892	9606.ENSP00000256474	0	0	0	0	0.155	0.3	0	0.147	0.452
AKT2	MDM2	9606.ENSP00000375892	9606.ENSP00000258149	0	0	0	0	0.049	0.05	0.9	0.491	0.947
AKT2	CDH1	9606.ENSP00000375892	9606.ENSP00000261769	0	0	0	0	0	0.067	0	0.447	0.461
AKT2	SMAD2	9606.ENSP00000375892	9606.ENSP00000262160	0	0	0	0	0.126	0.091	0	0.35	0.438
AKT2	CCNE1	9606.ENSP00000375892	9606.ENSP00000262643	0	0	0	0	0	0.074	0	0.385	0.406
AKT2	PIK3R3	9606.ENSP00000375892	9606.ENSP00000262741	0	0	0	0	0.051	0.093	0.9	0.528	0.953
AKT2	PIK3CA	9606.ENSP00000375892	9606.ENSP00000263967	0	0	0	0	0.042	0.098	0.9	0.841	0.984
AKT2	ERBB3	9606.ENSP00000375892	9606.ENSP00000267101	0	0	0	0	0	0.091	0	0.438	0.467
AKT2	TP53	9606.ENSP00000375892	9606.ENSP00000269305	0	0	0	0	0.072	0	0.9	0.734	0.973
AKT2	EGFR	9606.ENSP00000375892	9606.ENSP00000275493	0	0	0	0.561	0.042	0.175	0	0.549	0.612
AKT2	ATM	9606.ENSP00000375892	9606.ENSP00000278616	0	0	0	0	0.06	0	0	0.443	0.454
AKT2	KIT	9606.ENSP00000375892	9606.ENSP00000288135	0	0	0	0	0.079	0.074	0	0.368	0.413
AKT2	RICTOR	9606.ENSP00000375892	9606.ENSP00000296782	0	0	0	0	0.047	0.072	0.4	0.792	0.875
AKT2	TSC1	9606.ENSP00000375892	9606.ENSP00000298552	0	0	0	0	0.054	0.136	0.9	0.462	0.95
AKT2	IRS1	9606.ENSP00000375892	9606.ENSP00000304895	0	0	0	0	0	0.098	0	0.814	0.825
AKT2	RPTOR	9606.ENSP00000375892	9606.ENSP00000307272	0	0	0	0	0.049	0.052	0.9	0.768	0.976
AKT2	RPS6KB2	9606.ENSP00000375892	9606.ENSP00000308413	0	0	0.072	0.86	0.101	0.095	0.9	0.138	0.923
AKT2	ARID1A	9606.ENSP00000375892	9606.ENSP00000320485	0	0	0	0	0.18	0.056	0	0.349	0.452
AKT2	PPP2R1A	9606.ENSP00000375892	9606.ENSP00000324804	0	0	0	0	0.058	0	0.65	0.312	0.753
AKT2	GSK3B	9606.ENSP00000375892	9606.ENSP00000324806	0	0	0	0.582	0.067	0.532	0.9	0.536	0.977
AKT2	DNMT3B	9606.ENSP00000375892	9606.ENSP00000328547	0	0	0	0	0	0.081	0	0.461	0.483
AKT2	SMAD4	9606.ENSP00000375892	9606.ENSP00000341551	0	0	0	0	0.071	0.091	0	0.505	0.546
AKT2	PDPK1	9606.ENSP00000375892	9606.ENSP00000344220	0	0	0.089	0.753	0.162	0.464	0.9	0.213	0.962
AKT2	RAC1	9606.ENSP00000375892	9606.ENSP00000348461	0	0	0	0	0.081	0.11	0.5	0.23	0.643
AKT2	NF1	9606.ENSP00000375892	9606.ENSP00000351015	0	0	0	0	0.06	0.092	0	0.443	0.483
AKT2	MTOR	9606.ENSP00000375892	9606.ENSP00000354558	0	0	0	0	0.06	0.073	0.9	0.668	0.967
AKT2	PARP1	9606.ENSP00000375892	9606.ENSP00000355759	0	0	0	0	0.049	0.115	0	0.423	0.472
AKT2	NRAS	9606.ENSP00000375892	9606.ENSP00000358548	0	0	0	0	0.074	0.11	0	0.441	0.499
AKT2	JUN	9606.ENSP00000375892	9606.ENSP00000360266	0	0	0	0	0	0.085	0.9	0.677	0.967
AKT2	PTEN	9606.ENSP00000375892	9606.ENSP00000361021	0	0	0	0	0	0.287	0	0.767	0.826
AKT2	SRC	9606.ENSP00000375892	9606.ENSP00000362680	0	0	0.175	0.567	0.063	0.045	0.5	0.608	0.829
AKT2	IRS2	9606.ENSP00000375892	9606.ENSP00000365016	0	0	0	0	0.049	0.098	0	0.666	0.689
AKT2	BCL2L1	9606.ENSP00000375892	9606.ENSP00000365230	0	0	0	0	0.049	0	0.9	0.413	0.939
AKT2	MDC1	9606.ENSP00000375892	9606.ENSP00000365588	0	0	0	0	0.042	0	0	0.401	0.401
AKT2	PIK3CD	9606.ENSP00000375892	9606.ENSP00000366563	0	0	0	0	0.042	0.286	0.9	0.52	0.962
AKT2	NKX3-1	9606.ENSP00000375892	9606.ENSP00000370253	0	0	0	0	0	0	0.9	0.117	0.907
AKT2	BCL2L11	9606.ENSP00000375892	9606.ENSP00000376943	0	0	0	0	0.056	0	0	0.392	0.401
AKT2	IGF1R	9606.ENSP00000375892	9606.ENSP00000497069	0	0	0	0.562	0.071	0.045	0	0.378	0.401
AKT2	CBFB	9606.ENSP00000375892	9606.ENSP00000415151	0	0	0	0	0.049	0	0.4	0	0.405
AKT2	RHOA	9606.ENSP00000375892	9606.ENSP00000400175	0	0	0	0	0.081	0.11	0	0.335	0.409
AKT2	NOTCH1	9606.ENSP00000375892	9606.ENSP00000498587	0	0	0	0	0.093	0.098	0	0.388	0.456
AKT2	KMT2A	9606.ENSP00000375892	9606.ENSP00000436786	0	0	0	0	0.067	0.077	0	0.426	0.462
AKT2	CDKN2A	9606.ENSP00000375892	9606.ENSP00000418915	0	0	0	0	0.042	0.095	0	0.433	0.465
AKT2	INPP4B	9606.ENSP00000375892	9606.ENSP00000422793	0	0	0	0	0	0	0	0.497	0.497
AKT2	HRAS	9606.ENSP00000375892	9606.ENSP00000407586	0	0	0	0	0.076	0.11	0	0.442	0.501
AKT2	MYD88	9606.ENSP00000375892	9606.ENSP00000498321	0	0	0	0	0.049	0.095	0	0.509	0.54
AKT2	NFE2L2	9606.ENSP00000375892	9606.ENSP00000380252	0	0	0	0	0	0.075	0.4	0.28	0.565
AKT2	CTLA4	9606.ENSP00000375892	9606.ENSP00000497102	0	0	0	0	0.086	0	0.5	0.164	0.584
AKT2	YES1	9606.ENSP00000375892	9606.ENSP00000462468	0	0	0.175	0.565	0.065	0.045	0.5	0.103	0.61
AKT2	ESR1	9606.ENSP00000375892	9606.ENSP00000405330	0	0	0	0	0.055	0.314	0	0.455	0.616
AKT2	MYC	9606.ENSP00000375892	9606.ENSP00000478887	0	0	0	0	0	0.045	0	0.693	0.694
AKT2	CTNNB1	9606.ENSP00000375892	9606.ENSP00000495360	0	0	0	0	0.074	0.098	0.4	0.508	0.721
AKT2	IGF1	9606.ENSP00000375892	9606.ENSP00000376637	0	0	0	0	0	0.063	0	0.723	0.729
AKT2	MAP2K4	9606.ENSP00000375892	9606.ENSP00000410402	0	0	0	0.594	0.049	0.105	0.9	0.159	0.918
AKT2	RAF1	9606.ENSP00000375892	9606.ENSP00000401888	0	0	0.135	0.586	0.074	0.045	0.9	0.159	0.923
AKT2	BRCA1	9606.ENSP00000375892	9606.ENSP00000418960	0	0	0	0	0.049	0	0.9	0.402	0.938
AKT2	BCL2	9606.ENSP00000375892	9606.ENSP00000381185	0	0	0	0	0.047	0	0.9	0.517	0.95
AKT2	CDKN1A	9606.ENSP00000375892	9606.ENSP00000384849	0	0	0	0	0	0.296	0.9	0.415	0.955
AKT2	AKT3	9606.ENSP00000375892	9606.ENSP00000500582	0	0	0.051	0.979	0	0.162	0.9	0.617	0.965
AKT2	PIK3CG	9606.ENSP00000375892	9606.ENSP00000419260	0	0	0	0	0	0.098	0.9	0.739	0.974
AKT2	PIK3R1	9606.ENSP00000375892	9606.ENSP00000428056	0	0	0	0	0.066	0.093	0.9	0.789	0.979
AKT2	PIK3CB	9606.ENSP00000375892	9606.ENSP00000501150	0	0	0	0	0.048	0.276	0.9	0.783	0.983
AKT2	AKT1	9606.ENSP00000375892	9606.ENSP00000451828	0	0	0.05	0.981	0.131	0.787	0.9	0.569	0.991
AKT3	MAPK1	9606.ENSP00000500582	9606.ENSP00000215832	0	0	0	0.601	0.085	0.11	0.9	0.218	0.927
AKT3	TSC2	9606.ENSP00000500582	9606.ENSP00000219476	0	0	0	0	0	0.072	0.9	0.685	0.968
AKT3	PIK3R2	9606.ENSP00000500582	9606.ENSP00000222254	0	0	0	0	0.067	0.093	0.9	0.657	0.967
AKT3	CCND1	9606.ENSP00000500582	9606.ENSP00000227507	0	0	0	0	0.081	0	0	0.537	0.557
AKT3	CDKN1B	9606.ENSP00000500582	9606.ENSP00000228872	0	0	0	0	0	0.047	0.9	0.614	0.96
AKT3	SMO	9606.ENSP00000500582	9606.ENSP00000249373	0	0	0	0	0	0.071	0	0.446	0.464
AKT3	KRAS	9606.ENSP00000500582	9606.ENSP00000256078	0	0	0	0	0.079	0.11	0	0.513	0.566
AKT3	MDM2	9606.ENSP00000500582	9606.ENSP00000258149	0	0	0	0	0	0.05	0.9	0.675	0.966
